Rk,Name,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
15,Buddy Hield,23,57,37,20.4,3.2,8.3,.393,1.6,4.2,.369,1.7,4.0,.417,.487,0.5,0.6,.879,0.3,2.6,2.9,1.4,0.3,0.1,0.8,1.4,8.6
16,Tyreke Evans,27,26,0,18.2,3.5,8.7,.401,0.8,2.7,.300,2.7,6.0,.446,.447,1.7,2.2,.776,0.2,3.1,3.3,3.5,0.9,0.2,1.5,1.6,9.5
17,Jarrett Jack,33,2,0,16.5,1.0,1.5,.667,0.0,0.5,.000,1.0,1.0,1.000,.667,1.0,1.0,1.000,0.0,0.0,0.0,2.5,1.0,0.0,1.5,2.0,3.0
18,Anthony Brown,24,9,0,15.9,1.6,4.6,.341,0.7,2.7,.250,0.9,1.9,.471,.415,0.0,0.0,0.0,0.7,2.2,2.9,0.7,0.6,0.1,0.6,1.4,3.8
19,Wayne Selden,22,3,3,15.7,1.7,2.7,.625,1.3,2.3,.571,0.3,0.3,1.000,.875,0.7,1.3,.500,0.0,1.7,1.7,0.3,0.7,0.0,1.0,2.0,5.3
20,Omer Asik,30,31,19,15.5,1.0,2.1,.477,0.0,0.0,0.0,1.0,2.1,.477,.477,0.7,1.3,.590,1.5,3.7,5.3,0.5,0.2,0.3,0.5,1.6,2.7
21,Alexis Ajinca,28,39,15,15.0,2.3,4.6,.500,0.0,0.1,.000,2.3,4.5,.511,.500,0.7,1.0,.725,1.2,3.4,4.5,0.3,0.5,0.6,0.8,2.0,5.3
22,Donatas Motiejunas,26,34,0,14.1,1.7,4.1,.413,0.3,1.4,.234,1.4,2.7,.505,.453,0.7,1.4,.510,0.8,2.2,3.0,0.9,0.5,0.3,0.9,1.6,4.4
23,Reggie Williams,30,6,0,13.2,1.3,3.8,.348,0.8,1.8,.455,0.5,2.0,.250,.457,1.0,1.2,.857,0.3,0.7,1.0,0.7,0.5,0.0,0.0,0.3,4.5
24,Quinn Cook,23,9,0,12.3,2.4,4.6,.537,0.7,1.3,.500,1.8,3.2,.552,.610,0.2,0.3,.667,0.1,0.3,0.4,1.6,0.3,0.0,0.6,0.8,5.8
25,Cheick Diallo,20,17,0,11.7,2.1,4.5,.474,0.0,0.0,0.0,2.1,4.5,.474,.474,0.9,1.2,.714,1.4,2.9,4.3,0.2,0.2,0.4,0.4,1.0,5.1
26,Archie Goodwin,22,3,0,10.0,0.7,1.7,.400,0.3,0.7,.500,0.3,1.0,.333,.500,3.3,3.3,1.000,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,5.0
